TIPO_ELECCION;AÑO;MES;VUELTA;COD_CCAA;COD_PROV;COD_MUN;DISTRITO;SECCION;MESA;COD_CAND;VOTOS_CAND
4;2015;5;1;8;9;59;9;25;U;85164;12
4;2015;5;1;8;9;59;9;25;U;85373;11
4;2015;5;1;8;9;59;5;1;B;84253;111
4;2015;5;1;8;9;59;5;1;B;84319;86
4;2015;5;1;8;9;59;5;1;B;84582;9
4;2015;5;1;8;9;59;5;1;B;84811;3
4;2015;5;1;8;9;59;5;1;B;85164;5
4;2015;5;1;8;9;59;5;1;B;85373;7
4;2015;5;1;8;9;59;5;2;U;81456;94
4;2015;5;1;8;9;59;5;2;U;82734;85
4;2015;5;1;8;9;59;5;2;U;84120;4
4;2015;5;1;8;9;59;5;2;U;84253;206
4;2015;5;1;8;9;59;5;2;U;84319;101
4;2015;5;1;8;9;59;5;2;U;84582;18
4;2015;5;1;8;9;59;5;2;U;84811;1
4;2015;5;1;8;9;59;5;2;U;85164;14
4;2015;5;1;8;9;59;5;2;U;85373;31
4;2015;5;1;8;9;59;5;3;U;81456;75
4;2015;5;1;8;9;59;5;3;U;82734;77
4;2015;5;1;8;9;59;5;3;U;84120;5
4;2015;5;1;8;9;59;5;3;U;84253;171
4;2015;5;1;8;9;59;5;3;U;84319;100
4;2015;5;1;8;9;59;5;3;U;84582;11
4;2015;5;1;8;9;59;5;3;U;84811;2
4;2015;5;1;8;9;59;5;3;U;85164;7
4;2015;5;1;8;9;59;5;3;U;85373;9
4;2015;5;1;8;9;59;5;4;U;81456;69
4;2015;5;1;8;9;59;5;4;U;82734;97
4;2015;5;1;8;9;59;5;4;U;84120;4
4;2015;5;1;8;9;59;5;4;U;84253;219
4;2015;5;1;8;9;59;5;4;U;84319;115
4;2015;5;1;8;9;59;5;4;U;84582;12
4;2015;5;1;8;9;59;5;4;U;84811;6
4;2015;5;1;8;9;59;5;4;U;85164;17
4;2015;5;1;8;9;59;5;4;U;85373;13
4;2015;5;1;8;9;59;5;5;U;81456;55
4;2015;5;1;8;9;59;5;5;U;82734;75
4;2015;5;1;8;9;59;5;5;U;84120;4
4;2015;5;1;8;9;59;5;5;U;84253;182
4;2015;5;1;8;9;59;5;5;U;84319;112
4;2015;5;1;8;9;59;5;5;U;84582;9
4;2015;5;1;8;9;59;5;5;U;84811;4
4;2015;5;1;8;9;59;5;5;U;85164;15
4;2015;5;1;8;9;59;5;5;U;85373;12
4;2015;5;1;8;9;59;5;6;U;81456;70
4;2015;5;1;8;9;59;5;6;U;82734;50
4;2015;5;1;8;9;59;5;6;U;84120;1
4;2015;5;1;8;9;59;5;6;U;84253;227
4;2015;5;1;8;9;59;5;6;U;84319;45
4;2015;5;1;8;9;59;5;6;U;84582;18
4;2015;5;1;8;9;59;5;6;U;84811;2
4;2015;5;1;8;9;59;5;6;U;85164;4
4;2015;5;1;8;9;59;5;6;U;85373;23
4;2015;5;1;8;9;59;5;7;U;81456;105
4;2015;5;1;8;9;59;5;7;U;82734;79
4;2015;5;1;8;9;59;5;7;U;84120;2
4;2015;5;1;8;9;59;5;7;U;84253;254
4;2015;5;1;8;9;59;5;7;U;84319;80
4;2015;5;1;8;9;59;5;7;U;84582;19
4;2015;5;1;8;9;59;5;7;U;84811;3
4;2015;5;1;8;9;59;5;7;U;85164;9
4;2015;5;1;8;9;59;5;7;U;85373;23
4;2015;5;1;8;9;59;5;8;U;81456;58
4;2015;5;1;8;9;59;5;8;U;82734;99
4;2015;5;1;8;9;59;5;8;U;84120;5
4;2015;5;1;8;9;59;5;8;U;84253;140
4;2015;5;1;8;9;59;5;8;U;84319;86
4;2015;5;1;8;9;59;5;8;U;84582;12
4;2015;5;1;8;9;59;5;8;U;84811;0
4;2015;5;1;8;9;59;5;8;U;85164;6
4;2015;5;1;8;9;59;5;8;U;85373;7
4;2015;5;1;8;9;59;5;9;A;81456;41
4;2015;5;1;8;9;59;5;9;A;82734;66
4;2015;5;1;8;9;59;5;9;A;84120;1
4;2015;5;1;8;9;59;5;9;A;84253;156
4;2015;5;1;8;9;59;5;9;A;84319;60
4;2015;5;1;8;9;59;5;9;A;84582;9
4;2015;5;1;8;9;59;5;9;A;84811;0
4;2015;5;1;8;9;59;5;9;A;85164;6
4;2015;5;1;8;9;59;5;9;A;85373;3
4;2015;5;1;8;9;59;5;9;B;81456;36
4;2015;5;1;8;9;59;5;9;B;82734;56
4;2015;5;1;8;9;59;5;9;B;84120;7
4;2015;5;1;8;9;59;5;9;B;84253;130
4;2015;5;1;8;9;59;5;9;B;84319;51
4;2015;5;1;8;9;59;5;9;B;84582;13
4;2015;5;1;8;9;59;5;9;B;84811;1
4;2015;5;1;8;9;59;5;9;B;85164;4
4;2015;5;1;8;9;59;5;9;B;85373;4
4;2015;5;1;8;9;59;5;10;A;81456;39
4;2015;5;1;8;9;59;5;10;A;82734;58
4;2015;5;1;8;9;59;5;10;A;84120;3
4;2015;5;1;8;9;59;5;10;A;84253;105
4;2015;5;1;8;9;59;5;10;A;84319;54
4;2015;5;1;8;9;59;5;10;A;84582;5
4;2015;5;1;8;9;59;5;10;A;84811;2
4;2015;5;1;8;9;59;5;10;A;85164;11
4;2015;5;1;8;9;59;5;10;A;85373;12
4;2015;5;1;8;9;59;5;10;B;81456;62
4;2015;5;1;8;9;59;5;10;B;82734;53
4;2015;5;1;8;9;59;5;10;B;84120;3
4;2015;5;1;8;9;59;5;10;B;84253;148
4;2015;5;1;8;9;59;5;10;B;84319;62
4;2015;5;1;8;9;59;5;10;B;84582;17
4;2015;5;1;8;9;59;5;10;B;84811;1
4;2015;5;1;8;9;59;9;26;A;81456;30
4;2015;5;1;8;9;59;9;26;A;82734;53
4;2015;5;1;8;9;59;9;26;A;84120;7
4;2015;5;1;8;9;59;9;26;A;84253;113
4;2015;5;1;8;9;59;9;26;A;84319;84
4;2015;5;1;8;9;59;9;26;A;84582;5
4;2015;5;1;8;9;59;9;26;A;84811;0
4;2015;5;1;8;9;59;9;26;A;85164;12
4;2015;5;1;8;9;59;9;26;A;85373;3
4;2015;5;1;8;9;59;9;26;B;81456;44
4;2015;5;1;8;9;59;9;26;B;82734;57
4;2015;5;1;8;9;59;9;26;B;84120;4
4;2015;5;1;8;9;59;9;26;B;84253;134
4;2015;5;1;8;9;59;9;26;B;84319;82
4;2015;5;1;8;9;59;9;26;B;84582;7
4;2015;5;1;8;9;59;9;26;B;84811;5
4;2015;5;1;8;9;59;9;26;B;85164;13
4;2015;5;1;8;9;59;9;26;B;85373;3
4;2015;5;1;8;9;59;9;27;A;81456;37
4;2015;5;1;8;9;59;9;27;A;82734;59
4;2015;5;1;8;9;59;9;27;A;84120;3
4;2015;5;1;8;9;59;9;27;A;84253;97
4;2015;5;1;8;9;59;9;27;A;84319;105
4;2015;5;1;8;9;59;9;27;A;84582;13
4;2015;5;1;8;9;59;9;27;A;84811;9
4;2015;5;1;8;9;59;9;27;A;85164;5
4;2015;5;1;8;9;59;9;27;A;85373;4
4;2015;5;1;8;9;59;9;27;B;81456;37
4;2015;5;1;8;9;59;9;27;B;82734;66
4;2015;5;1;8;9;59;9;27;B;84120;4
4;2015;5;1;8;9;59;9;27;B;84253;108
4;2015;5;1;8;9;59;9;27;B;84319;94
4;2015;5;1;8;9;59;9;27;B;84582;11
4;2015;5;1;8;9;59;9;27;B;84811;4
4;2015;5;1;8;9;59;9;27;B;85164;8
4;2015;5;1;8;9;59;9;27;B;85373;6
4;2015;5;1;8;9;59;9;28;U;81456;52
4;2015;5;1;8;9;59;9;28;U;82734;115
4;2015;5;1;8;9;59;9;28;U;84120;3
4;2015;5;1;8;9;59;9;28;U;84253;130
4;2015;5;1;8;9;59;9;28;U;84319;158
4;2015;5;1;8;9;59;9;28;U;84582;5
4;2015;5;1;8;9;59;9;28;U;84811;3
4;2015;5;1;8;9;59;9;28;U;85164;11
4;2015;5;1;8;9;59;9;28;U;85373;6
4;2015;5;1;8;9;59;9;29;U;81456;71
4;2015;5;1;8;9;59;9;29;U;82734;90
4;2015;5;1;8;9;59;9;29;U;84120;7
4;2015;5;1;8;9;59;9;29;U;84253;158
4;2015;5;1;8;9;59;9;29;U;84319;164
4;2015;5;1;8;9;59;9;29;U;84582;10
4;2015;5;1;8;9;59;9;29;U;84811;0
4;2015;5;1;8;9;59;9;29;U;85164;22
4;2015;5;1;8;9;59;9;29;U;85373;6
4;2015;5;1;8;9;59;9;30;U;81456;51
4;2015;5;1;8;9;59;9;30;U;82734;102
4;2015;5;1;8;9;59;9;30;U;84120;6
4;2015;5;1;8;9;59;9;30;U;84253;160
4;2015;5;1;8;9;59;9;30;U;84319;162
4;2015;5;1;8;9;59;9;30;U;84582;10
4;2015;5;1;8;9;59;9;30;U;84811;1
4;2015;5;1;8;9;59;9;30;U;85164;5
4;2015;5;1;8;9;59;9;30;U;85373;6
4;2015;5;1;8;9;59;9;31;U;81456;52
4;2015;5;1;8;9;59;9;31;U;82734;120
4;2015;5;1;8;9;59;9;31;U;84120;7
4;2015;5;1;8;9;59;9;31;U;84253;122
4;2015;5;1;8;9;59;9;31;U;84319;176
4;2015;5;1;8;9;59;9;31;U;84582;9
4;2015;5;1;8;9;59;9;31;U;84811;0
4;2015;5;1;8;9;59;9;31;U;85164;16
4;2015;5;1;8;9;59;9;31;U;85373;8
4;2015;5;1;8;9;59;9;32;U;81456;22
4;2015;5;1;8;9;59;9;32;U;82734;85
4;2015;5;1;8;9;59;9;32;U;84120;3
4;2015;5;1;8;9;59;9;32;U;84253;116
4;2015;5;1;8;9;59;9;32;U;84319;122
4;2015;5;1;8;9;59;9;32;U;84582;12
4;2015;5;1;8;9;59;9;32;U;84811;1
4;2015;5;1;8;9;59;9;32;U;85164;9
4;2015;5;1;8;9;59;9;32;U;85373;6
4;2015;5;1;8;9;59;9;33;U;81456;36
4;2015;5;1;8;9;59;9;33;U;82734;95
4;2015;5;1;8;9;59;9;33;U;84120;3
4;2015;5;1;8;9;59;9;33;U;84253;115
4;2015;5;1;8;9;59;9;33;U;84319;116
4;2015;5;1;8;9;59;9;33;U;84582;8
4;2015;5;1;8;9;59;9;33;U;84811;5
4;2015;5;1;8;9;59;9;33;U;85164;7
4;2015;5;1;8;9;59;9;33;U;85373;5
4;2015;5;1;8;9;59;9;34;U;81456;55
4;2015;5;1;8;9;59;9;34;U;82734;72
4;2015;5;1;8;9;59;9;34;U;84120;4
4;2015;5;1;8;9;59;9;34;U;84253;151
4;2015;5;1;8;9;59;9;34;U;84319;96
4;2015;5;1;8;9;59;9;34;U;84582;20
4;2015;5;1;8;9;59;9;34;U;84811;2
4;2015;5;1;8;9;59;9;34;U;85164;12
4;2015;5;1;8;9;59;9;34;U;85373;2
4;2015;5;1;8;9;59;9;35;A;81456;54
4;2015;5;1;8;9;59;9;35;A;82734;148
4;2015;5;1;8;9;59;9;35;A;84120;5
4;2015;5;1;8;9;59;9;35;A;84253;88
4;2015;5;1;8;9;59;1;1;U;81456;62
4;2015;5;1;8;9;59;1;1;U;82734;58
4;2015;5;1;8;9;59;1;1;U;84120;2
4;2015;5;1;8;9;59;1;1;U;84253;136
4;2015;5;1;8;9;59;5;10;B;85164;10
4;2015;5;1;8;9;59;5;10;B;85373;5
4;2015;5;1;8;9;59;5;11;A;81456;47
4;2015;5;1;8;9;59;5;11;A;82734;36
4;2015;5;1;8;9;59;5;11;A;84120;2
4;2015;5;1;8;9;59;5;11;A;84253;159
4;2015;5;1;8;9;59;5;11;A;84319;48
4;2015;5;1;8;9;59;5;11;A;84582;12
4;2015;5;1;8;9;59;5;11;A;84811;1
4;2015;5;1;8;9;59;5;11;A;85164;6
4;2015;5;1;8;9;59;5;11;A;85373;7
4;2015;5;1;8;9;59;5;11;B;81456;39
4;2015;5;1;8;9;59;5;11;B;82734;50
4;2015;5;1;8;9;59;5;11;B;84120;9
4;2015;5;1;8;9;59;5;11;B;84253;159
4;2015;5;1;8;9;59;5;11;B;84319;39
4;2015;5;1;8;9;59;5;11;B;84582;7
4;2015;5;1;8;9;59;5;11;B;84811;2
4;2015;5;1;8;9;59;5;11;B;85164;7
4;2015;5;1;8;9;59;5;11;B;85373;13
4;2015;5;1;8;9;59;5;12;U;81456;71
4;2015;5;1;8;9;59;5;12;U;82734;117
4;2015;5;1;8;9;59;5;12;U;84120;7
4;2015;5;1;8;9;59;5;12;U;84253;127
4;2015;5;1;8;9;59;5;12;U;84319;140
4;2015;5;1;8;9;59;5;12;U;84582;13
4;2015;5;1;8;9;59;5;12;U;84811;3
4;2015;5;1;8;9;59;5;12;U;85164;6
4;2015;5;1;8;9;59;5;12;U;85373;11
4;2015;5;1;8;9;59;5;13;A;81456;29
4;2015;5;1;8;9;59;5;13;A;82734;74
4;2015;5;1;8;9;59;5;13;A;84120;4
4;2015;5;1;8;9;59;5;13;A;84253;97
4;2015;5;1;8;9;59;5;13;A;84319;81
4;2015;5;1;8;9;59;5;13;A;84582;7
4;2015;5;1;8;9;59;5;13;A;84811;1
4;2015;5;1;8;9;59;9;35;A;84319;160
4;2015;5;1;8;9;59;9;35;A;84582;15
4;2015;5;1;8;9;59;9;35;A;84811;1
4;2015;5;1;8;9;59;9;35;A;85164;14
4;2015;5;1;8;9;59;9;35;A;85373;6
4;2015;5;1;8;9;59;9;35;B;81456;60
4;2015;5;1;8;9;59;9;35;B;82734;139
4;2015;5;1;8;9;59;9;35;B;84120;4
4;2015;5;1;8;9;59;9;35;B;84253;103
4;2015;5;1;8;9;59;9;35;B;84319;139
4;2015;5;1;8;9;59;9;35;B;84582;9
4;2015;5;1;8;9;59;9;35;B;84811;5
4;2015;5;1;8;9;59;9;35;B;85164;9
4;2015;5;1;8;9;59;9;35;B;85373;8
4;2015;5;1;8;9;59;9;36;U;81456;56
4;2015;5;1;8;9;59;9;36;U;82734;97
4;2015;5;1;8;9;59;9;36;U;84120;9
4;2015;5;1;8;9;59;9;36;U;84253;120
4;2015;5;1;8;9;59;9;36;U;84319;147
4;2015;5;1;8;9;59;9;36;U;84582;7
4;2015;5;1;8;9;59;9;36;U;84811;3
4;2015;5;1;8;9;59;9;36;U;85164;11
4;2015;5;1;8;9;59;9;36;U;85373;5
4;2015;5;1;8;9;59;9;37;U;81456;60
4;2015;5;1;8;9;59;9;37;U;82734;157
4;2015;5;1;8;9;59;9;37;U;84120;3
4;2015;5;1;8;9;59;9;37;U;84253;135
4;2015;5;1;8;9;59;9;37;U;84319;172
4;2015;5;1;8;9;59;9;37;U;84582;27
4;2015;5;1;8;9;59;9;37;U;84811;2
4;2015;5;1;8;9;59;9;37;U;85164;13
4;2015;5;1;8;9;59;9;37;U;85373;10
4;2015;5;1;8;9;59;9;38;U;81456;69
4;2015;5;1;8;9;59;9;38;U;82734;100
4;2015;5;1;8;9;59;5;35;B;84811;2
4;2015;5;1;8;9;59;5;35;B;85164;12
4;2015;5;1;8;9;59;5;35;B;85373;6
4;2015;5;1;8;9;59;5;36;U;81456;49
4;2015;5;1;8;9;59;5;36;U;82734;43
4;2015;5;1;8;9;59;5;36;U;84120;5
4;2015;5;1;8;9;59;5;36;U;84253;169
4;2015;5;1;8;9;59;5;36;U;84319;48
4;2015;5;1;8;9;59;5;36;U;84582;20
4;2015;5;1;8;9;59;5;36;U;84811;1
4;2015;5;1;8;9;59;5;36;U;85164;4
4;2015;5;1;8;9;59;5;36;U;85373;16
4;2015;5;1;8;9;59;5;37;U;81456;83
4;2015;5;1;8;9;59;5;37;U;82734;56
4;2015;5;1;8;9;59;5;37;U;84120;5
4;2015;5;1;8;9;59;5;37;U;84253;272
4;2015;5;1;8;9;59;5;37;U;84319;74
4;2015;5;1;8;9;59;5;37;U;84582;7
4;2015;5;1;8;9;59;5;37;U;84811;0
4;2015;5;1;8;9;59;5;37;U;85164;7
4;2015;5;1;8;9;59;5;37;U;85373;32
4;2015;5;1;8;9;59;5;38;A;81456;74
4;2015;5;1;8;9;59;5;38;A;82734;111
4;2015;5;1;8;9;59;5;38;A;84120;7
4;2015;5;1;8;9;59;5;38;A;84253;122
4;2015;5;1;8;9;59;5;38;A;84319;90
4;2015;5;1;8;9;59;5;38;A;84582;15
4;2015;5;1;8;9;59;5;38;A;84811;2
4;2015;5;1;8;9;59;5;38;A;85164;14
4;2015;5;1;8;9;59;5;38;A;85373;20
4;2015;5;1;8;9;59;5;38;B;81456;116
4;2015;5;1;8;9;59;5;38;B;82734;133
4;2015;5;1;8;9;59;5;38;B;84120;9
4;2015;5;1;8;9;59;5;38;B;84253;140
4;2015;5;1;8;9;59;5;38;B;84319;96
4;2015;5;1;8;9;59;5;38;B;84582;39
4;2015;5;1;8;9;59;5;38;B;84811;1
4;2015;5;1;8;9;59;5;38;B;85164;13
4;2015;5;1;8;9;59;5;38;B;85373;10
4;2015;5;1;8;9;59;5;39;U;81456;44
4;2015;5;1;8;9;59;5;39;U;82734;138
4;2015;5;1;8;9;59;5;39;U;84120;5
4;2015;5;1;8;9;59;5;39;U;84253;90
4;2015;5;1;8;9;59;5;39;U;84319;135
4;2015;5;1;8;9;59;5;39;U;84582;12
4;2015;5;1;8;9;59;5;39;U;84811;10
4;2015;5;1;8;9;59;5;39;U;85164;11
4;2015;5;1;8;9;59;5;39;U;85373;11
4;2015;5;1;8;9;59;5;40;A;81456;58
4;2015;5;1;8;9;59;5;40;A;82734;128
4;2015;5;1;8;9;59;5;40;A;84120;6
4;2015;5;1;8;9;59;5;40;A;84253;94
4;2015;5;1;8;9;59;5;40;A;84319;121
4;2015;5;1;8;9;59;5;40;A;84582;7
4;2015;5;1;8;9;59;5;40;A;84811;2
4;2015;5;1;8;9;59;5;40;A;85164;14
4;2015;5;1;8;9;59;5;40;A;85373;10
4;2015;5;1;8;9;59;5;40;B;81456;68
4;2015;5;1;8;9;59;5;40;B;82734;115
4;2015;5;1;8;9;59;5;40;B;84120;4
4;2015;5;1;8;9;59;5;40;B;84253;101
4;2015;5;1;8;9;59;5;40;B;84319;104
4;2015;5;1;8;9;59;5;40;B;84582;14
4;2015;5;1;8;9;59;5;40;B;84811;4
4;2015;5;1;8;9;59;5;40;B;85164;13
4;2015;5;1;8;9;59;5;40;B;85373;13
4;2015;5;1;8;9;59;5;41;A;81456;48
4;2015;5;1;8;9;59;5;41;A;82734;86
4;2015;5;1;8;9;59;5;41;A;84120;1
4;2015;5;1;8;9;59;5;41;A;84253;95
4;2015;5;1;8;9;59;5;41;A;84319;60
4;2015;5;1;8;9;59;5;41;A;84582;16
4;2015;5;1;8;9;59;5;41;A;84811;1
4;2015;5;1;8;9;59;5;41;A;85164;6
4;2015;5;1;8;9;59;5;41;A;85373;11
4;2015;5;1;8;9;59;5;41;B;81456;62
4;2015;5;1;8;9;59;5;41;B;82734;77
4;2015;5;1;8;9;59;5;41;B;84120;4
4;2015;5;1;8;9;59;5;41;B;84253;81
4;2015;5;1;8;9;59;5;41;B;84319;57
4;2015;5;1;8;9;59;5;41;B;84582;10
4;2015;5;1;8;9;59;5;41;B;84811;1
4;2015;5;1;8;9;59;5;41;B;85164;7
4;2015;5;1;8;9;59;5;41;B;85373;7
4;2015;5;1;8;9;59;5;42;A;81456;88
4;2015;5;1;8;9;59;1;1;U;84319;61
4;2015;5;1;8;9;59;1;1;U;84582;11
4;2015;5;1;8;9;59;1;1;U;84811;0
4;2015;5;1;8;9;59;1;1;U;85164;6
4;2015;5;1;8;9;59;1;1;U;85373;15
4;2015;5;1;8;9;59;1;2;U;81456;59
4;2015;5;1;8;9;59;1;2;U;82734;81
4;2015;5;1;8;9;59;1;2;U;84120;4
4;2015;5;1;8;9;59;1;2;U;84253;122
4;2015;5;1;8;9;59;1;2;U;84319;70
4;2015;5;1;8;9;59;1;2;U;84582;13
4;2015;5;1;8;9;59;1;2;U;84811;7
4;2015;5;1;8;9;59;1;2;U;85164;15
4;2015;5;1;8;9;59;1;2;U;85373;11
4;2015;5;1;8;9;59;2;1;U;81456;57
4;2015;5;1;8;9;59;2;1;U;82734;83
4;2015;5;1;8;9;59;2;1;U;84120;0
4;2015;5;1;8;9;59;2;1;U;84253;157
4;2015;5;1;8;9;59;2;1;U;84319;46
4;2015;5;1;8;9;59;2;1;U;84582;14
4;2015;5;1;8;9;59;2;1;U;84811;0
4;2015;5;1;8;9;59;2;1;U;85164;12
4;2015;5;1;8;9;59;2;1;U;85373;14
4;2015;5;1;8;9;59;2;2;U;81456;60
4;2015;5;1;8;9;59;2;2;U;82734;54
4;2015;5;1;8;9;59;2;2;U;84120;2
4;2015;5;1;8;9;59;2;2;U;84253;151
4;2015;5;1;8;9;59;2;2;U;84319;40
4;2015;5;1;8;9;59;2;2;U;84582;9
4;2015;5;1;8;9;59;2;2;U;84811;0
4;2015;5;1;8;9;59;2;2;U;85164;9
4;2015;5;1;8;9;59;2;2;U;85373;21
4;2015;5;1;8;9;59;2;3;U;81456;66
4;2015;5;1;8;9;59;2;3;U;82734;51
4;2015;5;1;8;9;59;2;3;U;84120;3
4;2015;5;1;8;9;59;2;3;U;84253;229
4;2015;5;1;8;9;59;2;3;U;84319;76
4;2015;5;1;8;9;59;2;3;U;84582;22
4;2015;5;1;8;9;59;2;3;U;84811;3
4;2015;5;1;8;9;59;2;3;U;85164;10
4;2015;5;1;8;9;59;2;3;U;85373;24
4;2015;5;1;8;9;59;2;4;U;81456;60
4;2015;5;1;8;9;59;2;4;U;82734;54
4;2015;5;1;8;9;59;2;4;U;84120;1
4;2015;5;1;8;9;59;2;4;U;84253;152
4;2015;5;1;8;9;59;2;4;U;84319;54
4;2015;5;1;8;9;59;2;4;U;84582;5
4;2015;5;1;8;9;59;2;4;U;84811;3
4;2015;5;1;8;9;59;2;4;U;85164;5
4;2015;5;1;8;9;59;2;4;U;85373;14
4;2015;5;1;8;9;59;2;5;A;81456;46
4;2015;5;1;8;9;59;2;5;A;82734;47
4;2015;5;1;8;9;59;2;5;A;84120;1
4;2015;5;1;8;9;59;2;5;A;84253;137
4;2015;5;1;8;9;59;2;5;A;84319;53
4;2015;5;1;8;9;59;2;5;A;84582;13
4;2015;5;1;8;9;59;2;5;A;84811;0
4;2015;5;1;8;9;59;2;5;A;85164;13
4;2015;5;1;8;9;59;2;5;A;85373;9
4;2015;5;1;8;9;59;2;5;B;81456;56
4;2015;5;1;8;9;59;2;5;B;82734;47
4;2015;5;1;8;9;59;2;5;B;84120;0
4;2015;5;1;8;9;59;2;5;B;84253;155
4;2015;5;1;8;9;59;2;5;B;84319;51
4;2015;5;1;8;9;59;2;5;B;84582;14
4;2015;5;1;8;9;59;2;5;B;84811;1
4;2015;5;1;8;9;59;2;5;B;85164;11
4;2015;5;1;8;9;59;2;5;B;85373;18
4;2015;5;1;8;9;59;3;1;U;81456;52
4;2015;5;1;8;9;59;3;1;U;82734;73
4;2015;5;1;8;9;59;3;1;U;84120;2
4;2015;5;1;8;9;59;3;1;U;84253;134
4;2015;5;1;8;9;59;3;1;U;84319;50
4;2015;5;1;8;9;59;3;1;U;84582;7
4;2015;5;1;8;9;59;3;1;U;84811;3
4;2015;5;1;8;9;59;3;1;U;85164;11
4;2015;5;1;8;9;59;3;1;U;85373;14
4;2015;5;1;8;9;59;3;2;U;81456;83
4;2015;5;1;8;9;59;3;2;U;82734;92
4;2015;5;1;8;9;59;3;2;U;84120;2
4;2015;5;1;8;9;59;3;2;U;84253;244
4;2015;5;1;8;9;59;5;13;A;85164;3
4;2015;5;1;8;9;59;5;13;A;85373;5
4;2015;5;1;8;9;59;5;13;B;81456;49
4;2015;5;1;8;9;59;5;13;B;82734;84
4;2015;5;1;8;9;59;5;13;B;84120;3
4;2015;5;1;8;9;59;5;13;B;84253;72
4;2015;5;1;8;9;59;5;13;B;84319;98
4;2015;5;1;8;9;59;5;13;B;84582;10
4;2015;5;1;8;9;59;5;13;B;84811;4
4;2015;5;1;8;9;59;5;13;B;85164;3
4;2015;5;1;8;9;59;5;13;B;85373;2
4;2015;5;1;8;9;59;5;14;U;81456;37
4;2015;5;1;8;9;59;5;14;U;82734;115
4;2015;5;1;8;9;59;5;14;U;84120;13
4;2015;5;1;8;9;59;5;14;U;84253;103
4;2015;5;1;8;9;59;5;14;U;84319;107
4;2015;5;1;8;9;59;5;14;U;84582;12
4;2015;5;1;8;9;59;5;14;U;84811;10
4;2015;5;1;8;9;59;5;14;U;85164;6
4;2015;5;1;8;9;59;5;14;U;85373;7
4;2015;5;1;8;9;59;5;15;A;81456;40
4;2015;5;1;8;9;59;5;15;A;82734;64
4;2015;5;1;8;9;59;5;15;A;84120;6
4;2015;5;1;8;9;59;5;15;A;84253;152
4;2015;5;1;8;9;59;5;15;A;84319;85
4;2015;5;1;8;9;59;5;15;A;84582;14
4;2015;5;1;8;9;59;5;15;A;84811;1
4;2015;5;1;8;9;59;5;15;A;85164;12
4;2015;5;1;8;9;59;5;15;A;85373;16
4;2015;5;1;8;9;59;5;15;B;81456;52
4;2015;5;1;8;9;59;5;15;B;82734;63
4;2015;5;1;8;9;59;5;15;B;84120;2
4;2015;5;1;8;9;59;5;15;B;84253;150
4;2015;5;1;8;9;59;5;15;B;84319;66
4;2015;5;1;8;9;59;5;15;B;84582;9
4;2015;5;1;8;9;59;5;15;B;84811;1
4;2015;5;1;8;9;59;5;15;B;85164;9
4;2015;5;1;8;9;59;5;15;B;85373;17
4;2015;5;1;8;9;59;5;16;A;81456;41
4;2015;5;1;8;9;59;5;16;A;82734;48
4;2015;5;1;8;9;59;5;16;A;84120;2
4;2015;5;1;8;9;59;5;16;A;84253;157
4;2015;5;1;8;9;59;5;16;A;84319;46
4;2015;5;1;8;9;59;5;16;A;84582;9
4;2015;5;1;8;9;59;5;16;A;84811;1
4;2015;5;1;8;9;59;5;16;A;85164;10
4;2015;5;1;8;9;59;5;16;A;85373;5
4;2015;5;1;8;9;59;5;16;B;81456;45
4;2015;5;1;8;9;59;5;16;B;82734;70
4;2015;5;1;8;9;59;5;16;B;84120;2
4;2015;5;1;8;9;59;5;16;B;84253;159
4;2015;5;1;8;9;59;5;16;B;84319;63
4;2015;5;1;8;9;59;5;16;B;84582;14
4;2015;5;1;8;9;59;5;16;B;84811;2
4;2015;5;1;8;9;59;5;16;B;85164;4
4;2015;5;1;8;9;59;5;16;B;85373;11
4;2015;5;1;8;9;59;5;17;U;81456;68
4;2015;5;1;8;9;59;5;17;U;82734;80
4;2015;5;1;8;9;59;5;17;U;84120;1
4;2015;5;1;8;9;59;5;17;U;84253;199
4;2015;5;1;8;9;59;5;17;U;84319;67
4;2015;5;1;8;9;59;5;17;U;84582;8
4;2015;5;1;8;9;59;5;17;U;84811;3
4;2015;5;1;8;9;59;5;42;A;82734;95
4;2015;5;1;8;9;59;5;42;A;84120;5
4;2015;5;1;8;9;59;5;42;A;84253;134
4;2015;5;1;8;9;59;5;42;A;84319;102
4;2015;5;1;8;9;59;5;42;A;84582;18
4;2015;5;1;8;9;59;5;42;A;84811;2
4;2015;5;1;8;9;59;5;42;A;85164;10
4;2015;5;1;8;9;59;5;42;A;85373;11
4;2015;5;1;8;9;59;5;42;B;81456;89
4;2015;5;1;8;9;59;5;42;B;82734;100
4;2015;5;1;8;9;59;5;42;B;84120;5
4;2015;5;1;8;9;59;5;42;B;84253;127
4;2015;5;1;8;9;59;5;42;B;84319;123
4;2015;5;1;8;9;59;5;42;B;84582;18
4;2015;5;1;8;9;59;5;42;B;84811;0
4;2015;5;1;8;9;59;5;42;B;85164;19
4;2015;5;1;8;9;59;5;42;B;85373;9
4;2015;5;1;8;9;59;5;43;A;81456;75
4;2015;5;1;8;9;59;5;43;A;82734;70
4;2015;5;1;8;9;59;5;43;A;84120;4
4;2015;5;1;8;9;59;5;43;A;84253;67
4;2015;5;1;8;9;59;5;43;A;84319;62
4;2015;5;1;8;9;59;5;43;A;84582;16
4;2015;5;1;8;9;59;5;43;A;84811;1
